UM_CODE,UM_NAMEF,global_id,UM_NAMES,UM_TRANS,UM_TYPE,UM_TM,UM_TE,UM_KLADR,,,,,,,,
15715,улица Академика Миллионщикова,58481752,ул. Академика Миллионщикова,ulicza Akademika Millionshhikova,1,,613,"7,70000000000506E+016",,,,,,,,
15720,улица Авиаконструктора Миля,58481753,ул. Авиаконструктора Миля,ulicza Aviakonstruktora Milya,1,,504,"7,70000000004128E+016",,,,,,,,
15721,Минаевский переулок,58481754,Минаевский пер.,Minaevskij pereulok,2,,309,"7,70000000001853E+016",,,,,,,,
15725,Минаевский проезд,58481755,Минаевский пр.,Minaevskij proezd,3,,309,"7,70000000004103E+016",,,,,,,,
15780,Мининский переулок,58481756,Мининский пер.,Mininskij pereulok,2,,507,"7,70000000000299E+016",,,,,,,,
15790,Минская улица,58481757,Минская ул.,Minskaya ulicza,1,,805,815,818,819,"7,70000000001854E+016",,,,,
15800,Минусинская улица,58481758,Минусинская ул.,Minusinskaya ulicza,1,,307,"7,70000000001855E+016",,,,,,,,
15810,улица Мира,58481759,ул. Мира,ulicza Mira,1,,813,"7,70000000001857E+016",,,,,,,,
15820,проспект Мира,58481760,просп. Мира,prospekt Mira,10,,105,301,309,310,312,313,317,"7,70000000001856E+016",,
15826,Миргородский проезд,58481761,Миргородский пр.,Mirgorodskij proezd,3,,711,"7,70000000001861E+016",,,,,,,,
15827,Миргородская улица,58481762,Миргородская ул.,Mirgorodskaya ulicza,1,,711,"7,70000000001858E+016",,,,,,,,
15828,1-й Миргородский переулок,58481763,1-й Миргородский пер.,Pervy'j Mirgorodskij pereulok,2,,711,"7,70000000001859E+016",,,,,,,,
15829,2-й Миргородский переулок,58481764,2-й Миргородский пер.,Vtoroj Mirgorodskij pereulok,2,,711,"7,7000000000186E+016",,,,,,,,
15830,Мироновская улица,58481765,Мироновская ул.,Mironovskaya ulicza,1,,417,"7,70000000001862E+016",,,,,,,,
15840,Мирской переулок,58481766,Мирской пер.,Mirskoj pereulok,2,,213,"7,70000000001863E+016",,,,,,,,
15850,Мирской проезд,58481767,Мирской пр.,Mirskoj proezd,3,,213,"7,70000000003722E+016",,,,,,,,
15855,3-й Митинский проезд,58481768,3-й Митинский пр.,Tretij Mitinskij proezd,3,,902,"7,7000000000715E+016",,,,,,,,
15856,2-й Митинский переулок,58481769,2-й Митинский пер.,Vtoroj Mitinskij pereulok,2,,902,"7,70000000001866E+016",,,,,,,,
15857,1-й Митинский переулок,58481770,1-й Митинский пер.,Pervy'j Mitinskij pereulok,2,,902,"7,70000000007216E+016",,,,,,,,
15858,Митинская улица,58481771,Митинская ул.,Mitinskaya ulicza,1,,902,"7,70000000001864E+016",,,,,,,,
15860,Миусская площадь,58481772,Миусская пл.,Miusskaya ploshhad`,4,,108,"7,70000000000565E+016",,,,,,,,
15870,1-я Миусская улица,58481773,1-я Миусская ул.,Pervaya Miusskaya ulicza,1,,108,"7,70000000000566E+016",,,,,,,,
15880,2-я Миусская улица,58481774,2-я Миусская ул.,Vtoraya Miusskaya ulicza,1,,108,"7,70000000000567E+016",,,,,,,,
15882,Миусский переулок,58481775,Миусский пер.,Miusskij pereulok,2,,108,"7,70000000001868E+016",,,,,,,,
15890,улица Михайлова,58481776,ул. Михайлова,ulicza Mixajlova,1,,513,"7,7000000000006E+016",,,,,,,,
15895,Митьковский проезд,58481777,Митьковский пр.,Mit`kovskij proezd,3,,418,"7,70000000003723E+016",,,,,,,,
15900,Михайловский проезд,58481778,Михайловский пр.,Mixajlovskij proezd,3,,107,510,"7,70000000000253E+016",,,,,,,
15905,Верхний Михайловский Поперечный проезд,58481779,Верх. Михайловский Поперечный пр.,Verxnij Mixajlovskij Poperechny'j proezd,3,,610,"7,70000000004105E+016",,,,,,,,
15910,1-й Верхний Михайловский проезд,58481780,1-й Верх. Михайловский пр.,Pervy'j Verxnij Mixajlovskij proezd,3,,610,"7,70000000004104E+016",,,,,,,,
15911,2-й Верхний Михайловский проезд,58481781,2-й Верх. Михайловский пр.,Vtoroj Verxnij Mixajlovskij proezd,3,,610,"7,7000000000187E+016",,,,,,,,
15912,3-й Верхний Михайловский проезд,58481782,3-й Верх. Михайловский пр.,Tretij Verxnij Mixajlovskij proezd,3,,610,"7,70000000001871E+016",,,,,,,,
15913,4-й Верхний Михайловский проезд,58481783,4-й Верх. Михайловский пр.,Chetvyorty'j Verxnij Mixajlovskij proezd,3,,610,"7,70000000001872E+016",,,,,,,,
15914,5-й Верхний Михайловский проезд,58481784,5-й Верх. Михайловский пр.,Pyaty'j Verxnij Mixajlovskij proezd,3,,610,"7,70000000001873E+016",,,,,,,,
15920,1-й Нижний Михайловский проезд,58481785,1-й Нижн. Михайловский пр.,Pervy'j Nizhnij Mixajlovskij proezd,3,,609,"7,70000000001875E+016",,,,,,,,
15950,Михалковская улица,58481786,Михалковская ул.,Mixalkovskaya ulicza,1,,207,210,"7,70000000000376E+016",,,,,,,
15960,3-й Михалковский переулок,58481787,3-й Михалковский пер.,Tretij Mixalkovskij pereulok,2,,210,"7,70000000001876E+016",,,,,,,,
15975,улица Михельсона,58481788,ул. Михельсона,ulicza Mixel`sona,1,,409,"7,70000000000415E+016",,,,,,,,
15980,Михневская улица,58481789,Михневская ул.,Mixnevskaya ulicza,1,,606,"7,70000000000507E+016",,,,,,,,
15985,Михневский проезд,58481790,Михневский пр.,Mixnevskij proezd,3,,606,"7,70000000000508E+016",,,,,,,,
15990,Большой Патриарший переулок,58481791,Б. Патриарший пер.,Bol`shoj Patriarshij pereulok,2,,106,"7,7000000000722E+016",,,,,,,,
15993,улица Мичурина,58481792,ул. Мичурина,ulicza Michurina,1,,315,"7,70000000001879E+016",,,,,,,,
16000,Мичуринский проспект,58481793,Мичуринский просп.,Michurinskij prospekt,10,,814,815,817,820,"7,7000000000188E+016",,,,,
16020,Мишина улица,58481794,Мишина ул.,Mishina ulicza,1,,213,"7,70000000001881E+016",,,,,,,,
16025,Мишин проезд,58481795,Мишин пр.,Mishin proezd,3,,213,"7,70000000003726E+016",,,,,,,,
16030,улица Нижние Мнёвники,58481796,ул. Нижн. Мнёвники,ulicza Nizhnie Mnyovniki,1,,906,"7,70000000004107E+016",,,,,,,,
16040,улица Мнёвники,58481797,ул. Мнёвники,ulicza Mnyovniki,1,,906,"7,70000000001882E+016",,,,,,,,
16050,Большой Могильцевский переулок,58481798,Б. Могильцевский пер.,Bol`shoj Mogil`czevskij pereulok,2,,109,"7,70000000007155E+016",,,,,,,,
16060,Малый Могильцевский переулок,58481799,М. Могильцевский пер.,Maly'j Mogil`czevskij pereulok,2,,109,"7,70000000007234E+016",,,,,,,,
16070,улица Можайский Вал,58481800,ул. Можайский Вал,ulicza Mozhajskij Val,1,,805,"7,70000000001885E+016",,,,,,,,
16090,Можайский переулок,58481801,Можайский пер.,Mozhajskij pereulok,2,,805,"7,70000000001886E+016",,,,,,,,
16095,6-й Можайский переулок,58481802,6-й Можайский пер.,Shestoj Mozhajskij pereulok,2,,805,"7,70000000003374E+016",,,,,,,,
16100,1-й Можайский тупик,58481803,1-й Можайский туп.,Pervy'j Mozhajskij tupik,7,,805,"7,70000000004344E+016",,,,,,,,
16110,Можайское шоссе,58481804,Можайское ш.,Mozhajskoe shosse,6,,809,"7,70000000001887E+016",,,,,,,,
16120,Молдавская улица,58481805,Молдавская ул.,Moldavskaya ulicza,1,,807,"7,70000000001888E+016",,,,,,,,
16130,улица Молдагуловой,58481806,ул. Молдагуловой,ulicza Moldagulovoj,1,,404,"7,70000000000416E+016",,,,,,,,
16137,Молжаниновская улица,58481807,Молжаниновская ул.,Molzhaninovskaya ulicza,1,,212,"7,70000000001889E+016",,,,,,,,
16140,Молодёжная улица,58481808,Молодёжная ул.,Molodyozhnaya ulicza,1,,702,"7,7000000000189E+016",,,,,,,,
16150,Молодогвардейская улица,58481809,Молодогвардейская ул.,Molodogvardejskaya ulicza,1,,807,"7,70000000001891E+016",,,,,,,,
16160,улица Молодцова,58481810,ул. Молодцова,ulicza Molodczova,1,,314,316,"7,70000000001892E+016",,,,,,,
16175,улица Молокова,58481811,ул. Молокова,ulicza Molokova,1,,306,"7,70000000001893E+016",,,,,,,,
16180,улица Молостовых,58481812,ул. Молостовых,ulicza Molostovy'x,1,,407,"7,70000000000417E+016",,,,,,,,
16190,Молочный переулок,58481813,Молочный пер.,Molochny'j pereulok,2,,109,"7,70000000001894E+016",,,,,,,,
16200,улица Большая Молчановка,58481814,ул. Б. Молчановка,ulicza Bol`shaya Molchanovka,1,,101,"7,70000000001895E+016",,,,,,,,
16210,улица Малая Молчановка,58481815,ул. М. Молчановка,ulicza Malaya Molchanovka,1,,101,"7,70000000001896E+016",,,,,,,,
16220,1-й Монетчиковский переулок,58481816,1-й Монетчиковский пер.,Pervy'j Monetchikovskij pereulok,2,,103,"7,70000000001897E+016",,,,,,,,
16221,2-й Монетчиковский переулок,58481817,2-й Монетчиковский пер.,Vtoroj Monetchikovskij pereulok,2,,103,"7,70000000001898E+016",,,,,,,,
16222,3-й Монетчиковский переулок,58481818,3-й Монетчиковский пер.,Tretij Monetchikovskij pereulok,2,,103,"7,70000000001899E+016",,,,,,,,
16240,4-й Монетчиковский переулок,58481819,4-й Монетчиковский пер.,Chetvyorty'j Monetchikovskij pereulok,2,,103,"7,700000000019E+016",,,,,,,,
16250,5-й Монетчиковский переулок,58481820,5-й Монетчиковский пер.,Pyaty'j Monetchikovskij pereulok,2,,103,"7,70000000001901E+016",,,,,,,,
16260,6-й Монетчиковский переулок,58481821,6-й Монетчиковский пер.,Shestoj Monetchikovskij pereulok,2,,103,"7,70000000001902E+016",,,,,,,,
16270,Монтажная улица,58481822,Монтажная ул.,Montazhnaya ulicza,1,,406,410,"7,70000000003376E+016",,,,,,,
16280,Моревский проезд,58481823,Моревский пр.,Morevskij proezd,3,,107,"7,70000000004319E+016",,,,,,,,
16290,улица Павлика Морозова,58481824,ул. Павлика Морозова,ulicza Pavlika Morozova,1,,711,"7,70000000003377E+016",,,,,,,,
16293,Моршанская улица,58481825,Моршанская ул.,Morshanskaya ulicza,1,,504,"7,70000000003728E+016",,,,,,,,
16310,Петровский переулок,58481826,Петровский пер.,Petrovskij pereulok,2,,108,"7,7000000000719E+016",,,,,,,,
16320,Москворецкая набережная,58481827,Москворецкая наб.,Moskvoreczkaya naberezhnaya,5,,107,108,"7,70000000001903E+016",,,,,,,
16330,Москворецкая улица,58481828,Москворецкая ул.,Moskvoreczkaya ulicza,1,,108,"7,70000000004333E+016",,,,,,,,
16340,Москворецкая улица,58481829,Москворецкая ул.,Moskvoreczkaya ulicza,1,,807,"7,70000000251904E+016",,,,,,,,
16363,улица Москворечье,58481830,ул. Москворечье,ulicza Moskvorech`e,1,,612,"7,70000000000509E+016",,,,,,,,
16370,Московская аллея,58481831,Московская аллея,Moskovskaya alleya,9,,201,"7,70000000003729E+016",,,,,,,,
16390,Московская улица,58481832,Московская ул.,Moskovskaya ulicza,1,,816,"7,70000000001905E+016",,,,,,,,
16395,Московский проспект,58481833,Московский просп.,Moskovskij prospekt,10,,1010,"7,70000020001907E+016",,,,,,,,
16400,Маломосковская улица,58481834,Маломосковская ул.,Malomoskovskaya ulicza,1,,301,"7,70000000001783E+016",,,,,,,,
16401,Московская улица,58481835,Московская ул.,Moskovskaya ulicza,1,,813,"7,7000000033418E+016",,,,,,,,
16410,Московский проспект,58481836,Московский просп.,Moskovskij prospekt,10,,408,"7,70000000001906E+016",,,,,,,,
16450,Московско-Казанский переулок,58481837,Московско-Казанский пер.,Moskovsko-Kazanskij pereulok,2,,104,"7,70000000001908E+016",,,,,,,,
16455,площадь Московско-Минской Дивизии,58481838,пл. Московско-Минской Дивизии,ploshhad` Moskovsko-Minskoj Divizii,4,,818,"7,7000000000373E+016",,,,,,,,
16480,Мосфильмовская улица,58481839,Мосфильмовская ул.,Mosfil`movskaya ulicza,1,,815,"7,70000000001909E+016",,,,,,,,
16500,2-й Мосфильмовский переулок,58481840,2-й Мосфильмовский пер.,Vtoroj Mosfil`movskij pereulok,2,,815,"7,70000000001911E+016",,,,,,,,
16530,Моторная улица,58481841,Моторная ул.,Motornaya ulicza,1,,813,"7,70000000001912E+016",,,,,,,,
16535,Моховая улица,58481842,Моховая ул.,Moxovaya ulicza,1,,101,108,"7,70000000001913E+016",,,,,,,
16540,Мрузовский переулок,58481843,Мрузовский пер.,Mruzovskij pereulok,2,,102,"7,70000000001914E+016",,,,,,,,
16550,3-я Музейная улица,58481844,3-я Музейная ул.,Tret`ya Muzejnaya ulicza,1,,404,"7,70000000000418E+016",,,,,,,,
16580,Мукомольный проезд,58481845,Мукомольный пр.,Mukomol`ny'j proezd,3,,106,"7,70000000001915E+016",,,,,,,,
16583,Муравская улица,58481846,Муравская ул.,Muravskaya ulicza,1,,902,"7,70000000004181E+016",,,,,,,,
16584,1-я Муравская улица,58481847,1-я Муравская ул.,Pervaya Muravskaya ulicza,1,,902,"7,70000000001916E+016",,,,,,,,
16585,2-я Муравская улица,58481848,2-я Муравская ул.,Vtoraya Muravskaya ulicza,1,,902,"7,70000000001917E+016",,,,,,,,
16590,Мурановская улица,58481849,Мурановская ул.,Muranovskaya ulicza,1,,304,"7,70000000001918E+016",,,,,,,,
16610,Мурманский проезд,58481850,Мурманский пр.,Murmanskij proezd,3,,310,"7,70000000001919E+016",,,,,,,,
16613,Муромская улица,58481851,Муромская ул.,Muromskaya ulicza,1,,409,"7,70000000000419E+016",,,,,,,,
16615,улица Мусоргского,58481852,ул. Мусоргского,ulicza Musorgskogo,1,,311,"7,70000000001921E+016",,,,,,,,
16616,улица Скульптора Мухиной,58481853,ул. Скульптора Мухиной,ulicza Skul`ptora Muxinoj,1,,811,"7,70000000001922E+016",,,,,,,,
